danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.429,0.575,10,-8.705,1,0.156,0.794,0.0161,0.113,0.589,86.078,audio_features,7MK6sYlWniVj8D1mrAAIwb,spotify:track:7MK6sYlWniVj8D1mrAAIwb,https://api.spotify.com/v1/tracks/7MK6sYlWniVj8D1mrAAIwb,https://api.spotify.com/v1/audio-analysis/7MK6sYlWniVj8D1mrAAIwb,235867,4
0.552,0.762,8,-6.367,1,0.361,0.0384,8.63e-6,0.0239,0.512,172.086,audio_features,5p3LIyy38s0QQNoSTwbZXX,spotify:track:5p3LIyy38s0QQNoSTwbZXX,https://api.spotify.com/v1/tracks/5p3LIyy38s0QQNoSTwbZXX,https://api.spotify.com/v1/audio-analysis/5p3LIyy38s0QQNoSTwbZXX,320800,4
0.747,0.677,1,-6.24,0,0.157,0.062,0,0.109,0.702,159.959,audio_features,0gGjX0aUg7OaUSAhi1CmDk,spotify:track:0gGjX0aUg7OaUSAhi1CmDk,https://api.spotify.com/v1/tracks/0gGjX0aUg7OaUSAhi1CmDk,https://api.spotify.com/v1/audio-analysis/0gGjX0aUg7OaUSAhi1CmDk,221627,4
0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-5,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4
0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
0.62,0.944,4,-3.082,0,0.0863,0.0014,0,0.733,0.592,103.024,audio_features,1lWWoec2z1j88GRblI5anV,spotify:track:1lWWoec2z1j88GRblI5anV,https://api.spotify.com/v1/tracks/1lWWoec2z1j88GRblI5anV,https://api.spotify.com/v1/audio-analysis/1lWWoec2z1j88GRblI5anV,192655,4
0.425,0.638,1,-3.184,0,0.0759,0.426,0,0.177,0.45,81.396,audio_features,3590AAEoqH50z4UmhMIY85,spotify:track:3590AAEoqH50z4UmhMIY85,https://api.spotify.com/v1/tracks/3590AAEoqH50z4UmhMIY85,https://api.spotify.com/v1/audio-analysis/3590AAEoqH50z4UmhMIY85,230667,4
0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4
0.693,0.394,0,-15.882,1,0.0428,0.0782,6.94e-4,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,238747,4
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4
0.669,0.629,9,-10.461,1,0.0405,0.232,0,0.0931,0.924,111.598,audio_features,2CoKGyZavJWTFUPyvWoj0b,spotify:track:2CoKGyZavJWTFUPyvWoj0b,https://api.spotify.com/v1/tracks/2CoKGyZavJWTFUPyvWoj0b,https://api.spotify.com/v1/audio-analysis/2CoKGyZavJWTFUPyvWoj0b,258987,4
0.502,0.89,4,-5.175,1,0.0364,1.47e-4,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,0RO9W1xJoUEpq5MEelddFb,spotify:track:0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/tracks/0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/audio-analysis/0RO9W1xJoUEpq5MEelddFb,482830,4
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-5,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4
0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
0.579,0.508,2,-9.484,1,0.027,0.00574,4.94e-4,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-5,0.325,0.72,122.494,audio_features,0J6mQxEZnlRt9ymzFntA6z,spotify:track:0J6mQxEZnlRt9ymzFntA6z,https://api.spotify.com/v1/tracks/0J6mQxEZnlRt9ymzFntA6z,https://api.spotify.com/v1/audio-analysis/0J6mQxEZnlRt9ymzFntA6z,249293,4
0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-5,0.332,0.224,160.9,audio_features,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,266960,4
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
0.332,0.416,4,-8.721,1,0.0421,0.811,1.61e-5,0.138,0.187,185.113,audio_features,0pZsmm7vcgt30GC44FoKie,spotify:track:0pZsmm7vcgt30GC44FoKie,https://api.spotify.com/v1/tracks/0pZsmm7vcgt30GC44FoKie,https://api.spotify.com/v1/audio-analysis/0pZsmm7vcgt30GC44FoKie,212907,4
0.606,0.563,0,-6.604,1,0.0307,0.728,3.62e-4,0.335,0.464,124.181,audio_features,7qvL8BbYdxvhOinapMiEeF,spotify:track:7qvL8BbYdxvhOinapMiEeF,https://api.spotify.com/v1/tracks/7qvL8BbYdxvhOinapMiEeF,https://api.spotify.com/v1/audio-analysis/7qvL8BbYdxvhOinapMiEeF,262533,4
0.526,0.551,4,-9.084,0,0.0391,0.608,0.00145,0.121,0.292,156.021,audio_features,6JyyilCXZPb8fm0tQPqjUZ,spotify:track:6JyyilCXZPb8fm0tQPqjUZ,https://api.spotify.com/v1/tracks/6JyyilCXZPb8fm0tQPqjUZ,https://api.spotify.com/v1/audio-analysis/6JyyilCXZPb8fm0tQPqjUZ,277678,4
0.495,0.306,9,-11.173,0,0.0303,0.777,0,0.887,0.356,108.416,audio_features,5YctcwZCRMxlIHDpTuqKOE,spotify:track:5YctcwZCRMxlIHDpTuqKOE,https://api.spotify.com/v1/tracks/5YctcwZCRMxlIHDpTuqKOE,https://api.spotify.com/v1/audio-analysis/5YctcwZCRMxlIHDpTuqKOE,187179,4
0.463,0.926,7,-3.204,1,0.122,0.0555,0,0.478,0.437,91.197,audio_features,0lGEWOZvMexZFXckBJxlVO,spotify:track:0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/tracks/0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,284987,4
0.422,0.715,2,-8.974,1,0.0317,0.322,0.0179,0.126,0.586,164.708,audio_features,1PJav3utD7mvErlUwKC40c,spotify:track:1PJav3utD7mvErlUwKC40c,https://api.spotify.com/v1/tracks/1PJav3utD7mvErlUwKC40c,https://api.spotify.com/v1/audio-analysis/1PJav3utD7mvErlUwKC40c,233560,4
0.294,0.65,5,-8.139,1,0.0419,0.0378,2.56e-5,0.0985,0.704,100.663,audio_features,22eHeLlCk3WTMzlbkQdIey,spotify:track:22eHeLlCk3WTMzlbkQdIey,https://api.spotify.com/v1/tracks/22eHeLlCk3WTMzlbkQdIey,https://api.spotify.com/v1/audio-analysis/22eHeLlCk3WTMzlbkQdIey,136893,4
0.522,0.0949,2,-16.346,1,0.0319,0.632,0.00422,0.089,0.706,92.864,audio_features,4c7m5TLZ61e4otG1fZ68XP,spotify:track:4c7m5TLZ61e4otG1fZ68XP,https://api.spotify.com/v1/tracks/4c7m5TLZ61e4otG1fZ68XP,https://api.spotify.com/v1/audio-analysis/4c7m5TLZ61e4otG1fZ68XP,121893,4
0.574,0.389,2,-9.786,1,0.0295,0.256,7.2e-4,0.16,0.905,133.661,audio_features,2DREhftHdD8pRmNdSs6nyF,spotify:track:2DREhftHdD8pRmNdSs6nyF,https://api.spotify.com/v1/tracks/2DREhftHdD8pRmNdSs6nyF,https://api.spotify.com/v1/audio-analysis/2DREhftHdD8pRmNdSs6nyF,128000,4
0.787,0.898,2,-9.948,1,0.0445,0.175,0.00556,0.336,0.825,104.954,audio_features,3wyElammb2nsBW3C9fAkIk,spotify:track:3wyElammb2nsBW3C9fAkIk,https://api.spotify.com/v1/tracks/3wyElammb2nsBW3C9fAkIk,https://api.spotify.com/v1/audio-analysis/3wyElammb2nsBW3C9fAkIk,325653,4
0.612,0.468,4,-5.984,1,0.0376,0.866,5.93e-4,0.104,0.435,115.541,audio_features,049WwnfBCmyG1JQsxB6dmc,spotify:track:049WwnfBCmyG1JQsxB6dmc,https://api.spotify.com/v1/tracks/049WwnfBCmyG1JQsxB6dmc,https://api.spotify.com/v1/audio-analysis/049WwnfBCmyG1JQsxB6dmc,245067,4
0.269,0.225,9,-11.024,1,0.0355,0.801,0.00271,0.0955,0.165,93.412,audio_features,5scGvEhNqShhwq8lZWciZb,spotify:track:5scGvEhNqShhwq8lZWciZb,https://api.spotify.com/v1/tracks/5scGvEhNqShhwq8lZWciZb,https://api.spotify.com/v1/audio-analysis/5scGvEhNqShhwq8lZWciZb,258200,4
0.365,0.228,7,-20.943,1,0.0372,0.27,0,0.26,0.281,140.169,audio_features,74Rb8GLoyNYnjDIAnpUuhG,spotify:track:74Rb8GLoyNYnjDIAnpUuhG,https://api.spotify.com/v1/tracks/74Rb8GLoyNYnjDIAnpUuhG,https://api.spotify.com/v1/audio-analysis/74Rb8GLoyNYnjDIAnpUuhG,290000,4
0.541,0.334,7,-18.603,1,0.0564,0.418,0,0.067,0.606,101.622,audio_features,6lCcA1ugWuQPBCHXecSwc8,spotify:track:6lCcA1ugWuQPBCHXecSwc8,https://api.spotify.com/v1/tracks/6lCcA1ugWuQPBCHXecSwc8,https://api.spotify.com/v1/audio-analysis/6lCcA1ugWuQPBCHXecSwc8,294360,4
0.455,0.407,4,-19.041,1,0.0988,0.291,2.35e-4,0.067,0.442,167.385,audio_features,1UsAjRCSavihMYsspqJz4e,spotify:track:1UsAjRCSavihMYsspqJz4e,https://api.spotify.com/v1/tracks/1UsAjRCSavihMYsspqJz4e,https://api.spotify.com/v1/audio-analysis/1UsAjRCSavihMYsspqJz4e,196560,1
0.507,0.547,5,-7.488,0,0.0416,0.314,0.458,0.0769,0.905,160.879,audio_features,5flYFbJweqUHlQjle7uRlI,spotify:track:5flYFbJweqUHlQjle7uRlI,https://api.spotify.com/v1/tracks/5flYFbJweqUHlQjle7uRlI,https://api.spotify.com/v1/audio-analysis/5flYFbJweqUHlQjle7uRlI,208573,4
0.607,0.372,7,-13.319,0,0.0544,0.278,1.6e-5,0.0761,0.419,62.495,audio_features,2RaGjLBahBx3PW7iPg8Mh0,spotify:track:2RaGjLBahBx3PW7iPg8Mh0,https://api.spotify.com/v1/tracks/2RaGjLBahBx3PW7iPg8Mh0,https://api.spotify.com/v1/audio-analysis/2RaGjLBahBx3PW7iPg8Mh0,335021,4
0.563,0.886,9,-9.008,1,0.0993,0.0479,7.33e-5,0.0384,0.717,89.234,audio_features,6eDMElxeeKXs4DHTb0dGP0,spotify:track:6eDMElxeeKXs4DHTb0dGP0,https://api.spotify.com/v1/tracks/6eDMElxeeKXs4DHTb0dGP0,https://api.spotify.com/v1/audio-analysis/6eDMElxeeKXs4DHTb0dGP0,256363,4
0.536,0.766,0,-9.89,1,0.0522,0.053900000000000003,0.0051,0.292,0.758,87.893,audio_features,3BpiaGyTIb7VIoAYbvSzTH,spotify:track:3BpiaGyTIb7VIoAYbvSzTH,https://api.spotify.com/v1/tracks/3BpiaGyTIb7VIoAYbvSzTH,https://api.spotify.com/v1/audio-analysis/3BpiaGyTIb7VIoAYbvSzTH,217605,4
0.643,0.78,10,-8.306,0,0.0718,0.0108,6.9e-4,0.305,0.963,136.891,audio_features,6wpDQGn3Gl0j9Wt6D6mYvQ,spotify:track:6wpDQGn3Gl0j9Wt6D6mYvQ,https://api.spotify.com/v1/tracks/6wpDQGn3Gl0j9Wt6D6mYvQ,https://api.spotify.com/v1/audio-analysis/6wpDQGn3Gl0j9Wt6D6mYvQ,265298,4
0.424,0.799,0,-6,1,0.144,0.492,0,0.408,0.688,82.794,audio_features,4877bJ149OUJZHTiU5Jg8P,spotify:track:4877bJ149OUJZHTiU5Jg8P,https://api.spotify.com/v1/tracks/4877bJ149OUJZHTiU5Jg8P,https://api.spotify.com/v1/audio-analysis/4877bJ149OUJZHTiU5Jg8P,250667,4
0.512,0.511,2,-8.645,0,0.03,0.662,1.99e-4,0.209,0.589,89.499,audio_features,6U03Orwr5Dxt8jahLnQpYV,spotify:track:6U03Orwr5Dxt8jahLnQpYV,https://api.spotify.com/v1/tracks/6U03Orwr5Dxt8jahLnQpYV,https://api.spotify.com/v1/audio-analysis/6U03Orwr5Dxt8jahLnQpYV,179293,4
0.563,0.463,11,-11.252,0,0.043,0.737,3.57e-4,0.118,0.689,123.402,audio_features,7Fw7VPZTX461fLYo72UkV1,spotify:track:7Fw7VPZTX461fLYo72UkV1,https://api.spotify.com/v1/tracks/7Fw7VPZTX461fLYo72UkV1,https://api.spotify.com/v1/audio-analysis/7Fw7VPZTX461fLYo72UkV1,229133,4
0.517,0.41,2,-10.802,1,0.207,0.797,0,0.124,0.501,80.135,audio_features,1gy8ONDPQu2H4k7kJh4zuW,spotify:track:1gy8ONDPQu2H4k7kJh4zuW,https://api.spotify.com/v1/tracks/1gy8ONDPQu2H4k7kJh4zuW,https://api.spotify.com/v1/audio-analysis/1gy8ONDPQu2H4k7kJh4zuW,229467,4
0.584,0.252,2,-13.829,1,0.0447,0.902,0,0.979,0.709,96.38,audio_features,7CIrXIC3mNDyJtkz4ThSnL,spotify:track:7CIrXIC3mNDyJtkz4ThSnL,https://api.spotify.com/v1/tracks/7CIrXIC3mNDyJtkz4ThSnL,https://api.spotify.com/v1/audio-analysis/7CIrXIC3mNDyJtkz4ThSnL,153552,4
0.477,0.123,6,-15.851,0,0.0349,0.943,0.00156,0.535,0.348,80.001,audio_features,2Z6R74YWSGzE1a0BMahvHV,spotify:track:2Z6R74YWSGzE1a0BMahvHV,https://api.spotify.com/v1/tracks/2Z6R74YWSGzE1a0BMahvHV,https://api.spotify.com/v1/audio-analysis/2Z6R74YWSGzE1a0BMahvHV,294299,5
0.503,0.0831,9,-16.914,1,0.164,0.959,4.01e-6,0.977,0.369,203.293,audio_features,3OdMZmlgN8E2Yum4l1rnKN,spotify:track:3OdMZmlgN8E2Yum4l1rnKN,https://api.spotify.com/v1/tracks/3OdMZmlgN8E2Yum4l1rnKN,https://api.spotify.com/v1/audio-analysis/3OdMZmlgN8E2Yum4l1rnKN,204375,3
0.644,0.45,4,-11.364,0,0.0362,0.819,4.82e-5,0.945,0.631,93.683,audio_features,0aqP8svLTFZb7UTRnSWO6L,spotify:track:0aqP8svLTFZb7UTRnSWO6L,https://api.spotify.com/v1/tracks/0aqP8svLTFZb7UTRnSWO6L,https://api.spotify.com/v1/audio-analysis/0aqP8svLTFZb7UTRnSWO6L,221456,4
0.402,0.0752,2,-15.83,1,0.0622,0.961,1.16e-4,0.698,0.0892,170.696,audio_features,259qvAWilta7x2NqyywtSc,spotify:track:259qvAWilta7x2NqyywtSc,https://api.spotify.com/v1/tracks/259qvAWilta7x2NqyywtSc,https://api.spotify.com/v1/audio-analysis/259qvAWilta7x2NqyywtSc,231631,3
0.542,0.147,4,-16.091,1,0.0406,0.928,2.53e-6,0.692,0.529,132.411,audio_features,4FU85A6Sz8CRBC9Z8W8oIU,spotify:track:4FU85A6Sz8CRBC9Z8W8oIU,https://api.spotify.com/v1/tracks/4FU85A6Sz8CRBC9Z8W8oIU,https://api.spotify.com/v1/audio-analysis/4FU85A6Sz8CRBC9Z8W8oIU,211565,4
0.512,0.573,2,-11.295,1,0.177,0.811,6.27e-5,0.938,0.703,177.849,audio_features,1yiQ58cQrQH2xLF2AuvFq2,spotify:track:1yiQ58cQrQH2xLF2AuvFq2,https://api.spotify.com/v1/tracks/1yiQ58cQrQH2xLF2AuvFq2,https://api.spotify.com/v1/audio-analysis/1yiQ58cQrQH2xLF2AuvFq2,200046,4
0.53,0.0853,2,-17.683,0,0.168,0.907,1.48e-4,0.683,0.327,74.777,audio_features,0gkeWFnkKD33PUusQO5osg,spotify:track:0gkeWFnkKD33PUusQO5osg,https://api.spotify.com/v1/tracks/0gkeWFnkKD33PUusQO5osg,https://api.spotify.com/v1/audio-analysis/0gkeWFnkKD33PUusQO5osg,115790,4
0.77,0.214,2,-16.138,1,0.102,0.849,0.00252,0.69,0.456,136.308,audio_features,2dyO1eHqaTjNCRBEK7eOlo,spotify:track:2dyO1eHqaTjNCRBEK7eOlo,https://api.spotify.com/v1/tracks/2dyO1eHqaTjNCRBEK7eOlo,https://api.spotify.com/v1/audio-analysis/2dyO1eHqaTjNCRBEK7eOlo,225271,4
0.553,0.0845,0,-17.561,1,0.0411,0.958,1.77e-4,0.7,0.131,112.76,audio_features,6uTyql75fO49GqVRrBpi3s,spotify:track:6uTyql75fO49GqVRrBpi3s,https://api.spotify.com/v1/tracks/6uTyql75fO49GqVRrBpi3s,https://api.spotify.com/v1/audio-analysis/6uTyql75fO49GqVRrBpi3s,249151,4
0.424,0.186,1,-16.675,1,0.0314,0.991,0.0255,0.702,0.11,105.24,audio_features,5yEOl0huND3DBIWnb39Twf,spotify:track:5yEOl0huND3DBIWnb39Twf,https://api.spotify.com/v1/tracks/5yEOl0huND3DBIWnb39Twf,https://api.spotify.com/v1/audio-analysis/5yEOl0huND3DBIWnb39Twf,221949,4
0.433,0.347,7,-9.979,1,0.0365,0.822,2.91e-4,0.988,0.472,184.607,audio_features,2GILq9nKM5XYWXRGCKGD6k,spotify:track:2GILq9nKM5XYWXRGCKGD6k,https://api.spotify.com/v1/tracks/2GILq9nKM5XYWXRGCKGD6k,https://api.spotify.com/v1/audio-analysis/2GILq9nKM5XYWXRGCKGD6k,231120,4
0.635,0.506,4,-10.415,0,0.0298,0.851,0.00419,0.984,0.572,99.685,audio_features,4QSJt8Lh2eflUweuw0RN9a,spotify:track:4QSJt8Lh2eflUweuw0RN9a,https://api.spotify.com/v1/tracks/4QSJt8Lh2eflUweuw0RN9a,https://api.spotify.com/v1/audio-analysis/4QSJt8Lh2eflUweuw0RN9a,239853,4
0.615,0.478,0,-9.484,1,0.0364,0.85,0.0335,0.72,0.701,101.911,audio_features,5N59N4bBMz3RC1p69N30zg,spotify:track:5N59N4bBMz3RC1p69N30zg,https://api.spotify.com/v1/tracks/5N59N4bBMz3RC1p69N30zg,https://api.spotify.com/v1/audio-analysis/5N59N4bBMz3RC1p69N30zg,209307,4
0.523,0.484,11,-9.396,0,0.116,0.862,9.17e-6,0.564,0.733,183.649,audio_features,72Aa8W2QF3eT6buNfiTM4P,spotify:track:72Aa8W2QF3eT6buNfiTM4P,https://api.spotify.com/v1/tracks/72Aa8W2QF3eT6buNfiTM4P,https://api.spotify.com/v1/audio-analysis/72Aa8W2QF3eT6buNfiTM4P,137867,4
0.531,0.508,2,-9.338,1,0.0368,0.77,0.226,0.985,0.834,107.992,audio_features,6Pcs7ZqfcgKEyugDbYh67c,spotify:track:6Pcs7ZqfcgKEyugDbYh67c,https://api.spotify.com/v1/tracks/6Pcs7ZqfcgKEyugDbYh67c,https://api.spotify.com/v1/audio-analysis/6Pcs7ZqfcgKEyugDbYh67c,274427,4
0.673,0.402,3,-12.2,1,0.0457,0.905,0.138,0.981,0.449,111.911,audio_features,1G9uYHi9XGiPAKP2SwKJV5,spotify:track:1G9uYHi9XGiPAKP2SwKJV5,https://api.spotify.com/v1/tracks/1G9uYHi9XGiPAKP2SwKJV5,https://api.spotify.com/v1/audio-analysis/1G9uYHi9XGiPAKP2SwKJV5,198693,4
0.58,0.399,0,-10.887,1,0.0386,0.871,0.16,0.969,0.195,79.111,audio_features,5qxjQbQmorMVXQFMof0Ont,spotify:track:5qxjQbQmorMVXQFMof0Ont,https://api.spotify.com/v1/tracks/5qxjQbQmorMVXQFMof0Ont,https://api.spotify.com/v1/audio-analysis/5qxjQbQmorMVXQFMof0Ont,253147,3
0.659,0.188,2,-14.416,1,0.0428,0.903,0.0549,0.706,0.425,106.781,audio_features,1TX5og7ekOX834NX38E4gk,spotify:track:1TX5og7ekOX834NX38E4gk,https://api.spotify.com/v1/tracks/1TX5og7ekOX834NX38E4gk,https://api.spotify.com/v1/audio-analysis/1TX5og7ekOX834NX38E4gk,257213,4
0.609,0.305,2,-13.396,1,0.0877,0.894,8.75e-4,0.941,0.408,140.353,audio_features,09A6klhYGoRV3I6fBQ0kqD,spotify:track:09A6klhYGoRV3I6fBQ0kqD,https://api.spotify.com/v1/tracks/09A6klhYGoRV3I6fBQ0kqD,https://api.spotify.com/v1/audio-analysis/09A6klhYGoRV3I6fBQ0kqD,178973,4
0.612,0.479,7,-9.612,1,0.0424,0.873,5.7e-6,0.954,0.415,101.824,audio_features,2xXSHzTBs5X9wwtsg7rcBt,spotify:track:2xXSHzTBs5X9wwtsg7rcBt,https://api.spotify.com/v1/tracks/2xXSHzTBs5X9wwtsg7rcBt,https://api.spotify.com/v1/audio-analysis/2xXSHzTBs5X9wwtsg7rcBt,180027,3
0.659,0.324,10,-10.597,0,0.264,0.905,1.48e-4,0.705,0.467,91.659,audio_features,6rAx35vUXk4gNg8omdZkPG,spotify:track:6rAx35vUXk4gNg8omdZkPG,https://api.spotify.com/v1/tracks/6rAx35vUXk4gNg8omdZkPG,https://api.spotify.com/v1/audio-analysis/6rAx35vUXk4gNg8omdZkPG,213747,4
0.445,0.401,0,-12.432,0,0.0421,0.373,1.28e-5,0.154,0.0781,112.062,audio_features,3ab7KnHf7J35kq9cuunBqO,spotify:track:3ab7KnHf7J35kq9cuunBqO,https://api.spotify.com/v1/tracks/3ab7KnHf7J35kq9cuunBqO,https://api.spotify.com/v1/audio-analysis/3ab7KnHf7J35kq9cuunBqO,273293,4
0.605,0.314,0,-7.631,1,0.0327,0.916,0,0.359,0.836,138.148,audio_features,0Wv8IXRUDZOfmFJHC1VOFI,spotify:track:0Wv8IXRUDZOfmFJHC1VOFI,https://api.spotify.com/v1/tracks/0Wv8IXRUDZOfmFJHC1VOFI,https://api.spotify.com/v1/audio-analysis/0Wv8IXRUDZOfmFJHC1VOFI,125867,4
0.723,0.326,2,-8.355,1,0.0426,0.8,0,0.0895,0.473,109.905,audio_features,4IxgQDja21kgvgsFaO21oB,spotify:track:4IxgQDja21kgvgsFaO21oB,https://api.spotify.com/v1/tracks/4IxgQDja21kgvgsFaO21oB,https://api.spotify.com/v1/audio-analysis/4IxgQDja21kgvgsFaO21oB,209645,4
